split,local_id,rank,similarity,query,match,repo_id
public,237,2,0.22232232553689527,"The following polar equation describes a circle in rectangular coordinates: r=14\cos\theta Locate its center on the $xy$-plane, and find the circle's radius. $(x_0,y_0)=$ ([ANS], [ANS]) $R=$ [ANS]",The area of a circle is equal to the sum of the areas of 4 circles of radius 2cm (cm). Find the radius of the circle.,microsoft/orca-math-word-problems-200k
public,237,3,0.21782493338290895,"The following polar equation describes a circle in rectangular coordinates: r=14\cos\theta Locate its center on the $xy$-plane, and find the circle's radius. $(x_0,y_0)=$ ([ANS], [ANS]) $R=$ [ANS]",There are two circles A and B of different sizes. The diameter of circle A is 80 centimeters (cm). The radius of circle A is 4 times the radius of circle B. What is the radius of circle B?,microsoft/orca-math-word-problems-200k
public,944,1,0.13598770367777546,"We now define an algorithm: The definition of a(n) is: Triangle in which first row is 0, n-th row (n>1) lists the exponents of distinct prime factors (""ordered prime signature"") in the prime factorization of n. For example, the prime factorization of 12 is 2^2 * 3^1, so it contributes the row [2, 1]. Given the input x_list (a series of values): [111, 112, 113, 114, 115, 116, 117, 118, 119, 120], determine the corresponding output sequence y_list. Options: A. [1, 1, 1, 1, 1, 1, 1, 3, 2, 1] B. [1, 1, 2, 1, 1, 3, 1, 1, 1, 2] C. [1, 1, 2, 1, 3, 1, 1, 2, 1, 1] D. [1, 1, 3, 1, 1, 1, 2, 1, 1, 2] E. [1, 2, 1, 1, 3, 1, 1, 1, 2, 1] F. [3, 1, 1, 2, 1, 1, 1, 1, 1, 3] G. [2, 1, 1, 1, 1, 2, 1, 1, 3, 1] H. [1, 2, 1, 1, 1, 1, 2, 3, 1, 1] I. [2, 1, 1, 1, 1, 1, 1, 1, 3, 2] J. [1, 1, 1, 2, 1, 1, 3, 1, 1, 2]",Find the number of factors of 32 that are not factors of 8.,microsoft/orca-math-word-problems-200k
public,944,2,0.11941983764822149,"We now define an algorithm: The definition of a(n) is: Triangle in which first row is 0, n-th row (n>1) lists the exponents of distinct prime factors (""ordered prime signature"") in the prime factorization of n. For example, the prime factorization of 12 is 2^2 * 3^1, so it contributes the row [2, 1]. Given the input x_list (a series of values): [111, 112, 113, 114, 115, 116, 117, 118, 119, 120], determine the corresponding output sequence y_list. Options: A. [1, 1, 1, 1, 1, 1, 1, 3, 2, 1] B. [1, 1, 2, 1, 1, 3, 1, 1, 1, 2] C. [1, 1, 2, 1, 3, 1, 1, 2, 1, 1] D. [1, 1, 3, 1, 1, 1, 2, 1, 1, 2] E. [1, 2, 1, 1, 3, 1, 1, 1, 2, 1] F. [3, 1, 1, 2, 1, 1, 1, 1, 1, 3] G. [2, 1, 1, 1, 1, 2, 1, 1, 3, 1] H. [1, 2, 1, 1, 1, 1, 2, 3, 1, 1] I. [2, 1, 1, 1, 1, 1, 1, 1, 3, 2] J. [1, 1, 1, 2, 1, 1, 3, 1, 1, 2]","Which of the five numbers 5, 8, 1, 2, 6 is the smallest?",microsoft/orca-math-word-problems-200k
public,944,3,0.1166513388783617,"We now define an algorithm: The definition of a(n) is: Triangle in which first row is 0, n-th row (n>1) lists the exponents of distinct prime factors (""ordered prime signature"") in the prime factorization of n. For example, the prime factorization of 12 is 2^2 * 3^1, so it contributes the row [2, 1]. Given the input x_list (a series of values): [111, 112, 113, 114, 115, 116, 117, 118, 119, 120], determine the corresponding output sequence y_list. Options: A. [1, 1, 1, 1, 1, 1, 1, 3, 2, 1] B. [1, 1, 2, 1, 1, 3, 1, 1, 1, 2] C. [1, 1, 2, 1, 3, 1, 1, 2, 1, 1] D. [1, 1, 3, 1, 1, 1, 2, 1, 1, 2] E. [1, 2, 1, 1, 3, 1, 1, 1, 2, 1] F. [3, 1, 1, 2, 1, 1, 1, 1, 1, 3] G. [2, 1, 1, 1, 1, 2, 1, 1, 3, 1] H. [1, 2, 1, 1, 1, 1, 2, 3, 1, 1] I. [2, 1, 1, 1, 1, 1, 1, 1, 3, 2] J. [1, 1, 1, 2, 1, 1, 3, 1, 1, 2]",Find the sum of the factors of 32.,microsoft/orca-math-word-problems-200k
public,1002,1,0.24604101548629817,Let $C=f(q)=350+0.2 q$ give the cost in dollars to manufacture $q$ kg of a chemical. a) Which of the following statement(s) correctly explain the meaning of $f^{-1}(C)$? Check all that apply. [ANS] A. The number of kgs. of chemical that can be manufactured for each 1 dollar spent. B. The cost of manufacturing $C$ kgs. the chemical. C. The number of kgs. of the chemical someone can purchase with $C$ dollars. D. The cost of manufacturing one kg. of the chemical. E. The number of kgs. of the chemical that can be manufactured with $C$ dollars. F. None of the above (b) Find a formula for $f^{-1}(C)=$ [ANS],"Three old cars displayed in an auction event have different manufacture dates. The first car was made in a certain year, 10 years earlier than the second car. The third car was manufactured 20 years later after the second car was manufactured. The third car was made in 2000. In which year was the first car made?",microsoft/orca-math-word-problems-200k
public,1002,2,0.24171010569988807,Let $C=f(q)=350+0.2 q$ give the cost in dollars to manufacture $q$ kg of a chemical. a) Which of the following statement(s) correctly explain the meaning of $f^{-1}(C)$? Check all that apply. [ANS] A. The number of kgs. of chemical that can be manufactured for each 1 dollar spent. B. The cost of manufacturing $C$ kgs. the chemical. C. The number of kgs. of the chemical someone can purchase with $C$ dollars. D. The cost of manufacturing one kg. of the chemical. E. The number of kgs. of the chemical that can be manufactured with $C$ dollars. F. None of the above (b) Find a formula for $f^{-1}(C)=$ [ANS],"Three old cars displayed in an auction event have different manufacture dates. The first car, made in 1970, was made 10 years earlier than the second car. The third car was manufactured 20 years later after the second car was manufactured. Calculate the year that the third car was made.",microsoft/orca-math-word-problems-200k
public,1002,3,0.24171010569988807,Let $C=f(q)=350+0.2 q$ give the cost in dollars to manufacture $q$ kg of a chemical. a) Which of the following statement(s) correctly explain the meaning of $f^{-1}(C)$? Check all that apply. [ANS] A. The number of kgs. of chemical that can be manufactured for each 1 dollar spent. B. The cost of manufacturing $C$ kgs. the chemical. C. The number of kgs. of the chemical someone can purchase with $C$ dollars. D. The cost of manufacturing one kg. of the chemical. E. The number of kgs. of the chemical that can be manufactured with $C$ dollars. F. None of the above (b) Find a formula for $f^{-1}(C)=$ [ANS],"Three old cars displayed in an auction event have different manufacture dates. The first car, made in 1970, was made 10 years earlier than the second car. The third car was manufactured 20 years later after the second car was manufactured. Calculate the year that the third car was made.",microsoft/orca-math-word-problems-200k
public,151,1,0.09956675662418536,Find the following values: $\sin (0.6)=$ [ANS] ; $\cos (0.6)=$ [ANS] ; $\tan (0.6)=$ [ANS].,A number divided by 5 plus 16 equals 58. Find the value of the following equation: a number divided by 15 and added by 74.,microsoft/orca-math-word-problems-200k
public,151,2,0.09939393533596011,Find the following values: $\sin (0.6)=$ [ANS] ; $\cos (0.6)=$ [ANS] ; $\tan (0.6)=$ [ANS].,Find the number of natural numbers in the following range: 8 or more and 21 or less.,microsoft/orca-math-word-problems-200k
public,151,3,0.09072288456258454,Find the following values: $\sin (0.6)=$ [ANS] ; $\cos (0.6)=$ [ANS] ; $\tan (0.6)=$ [ANS].,What is the average of the following numbers? Natural numbers from 12 to 53.,microsoft/orca-math-word-problems-200k
public,937,1,0.12631387697429017,The following random sample was selected from a normal distribution: \begin{array}{llllllllll} 12& 13& 7& 15& 7& 12& 8& 16& 12& 10 \cr \end{array} (a) $\ $ Construct a $90$ \% confidence interval for the population mean $\mu$. [ANS] $\leq \mu \leq$ [ANS] (b) $\ $ Construct a $95$ \% confidence interval for the population mean $\mu$. [ANS] $\leq \mu \leq$ [ANS],"Youngsville had a population of 684 people. The town had a growth spurt and the population increased by 25%, then 40% of the population moved away. What is the current population?",microsoft/orca-math-word-problems-200k
public,937,2,0.1216483251086043,The following random sample was selected from a normal distribution: \begin{array}{llllllllll} 12& 13& 7& 15& 7& 12& 8& 16& 12& 10 \cr \end{array} (a) $\ $ Construct a $90$ \% confidence interval for the population mean $\mu$. [ANS] $\leq \mu \leq$ [ANS] (b) $\ $ Construct a $95$ \% confidence interval for the population mean $\mu$. [ANS] $\leq \mu \leq$ [ANS],Youngsville had a population of 684 people. The town had a growth spurt and the population increased by 25% then they witnessed that 40% of the population moved away. What is the current population?,microsoft/orca-math-word-problems-200k
public,937,3,0.11936637028685732,The following random sample was selected from a normal distribution: \begin{array}{llllllllll} 12& 13& 7& 15& 7& 12& 8& 16& 12& 10 \cr \end{array} (a) $\ $ Construct a $90$ \% confidence interval for the population mean $\mu$. [ANS] $\leq \mu \leq$ [ANS] (b) $\ $ Construct a $95$ \% confidence interval for the population mean $\mu$. [ANS] $\leq \mu \leq$ [ANS],"Youngsville had a certain population. The town had a growth spurt and the population increased by 25%, then 40% of the population moved away. The current population is 513. What was the initial population of Youngsville?",microsoft/orca-math-word-problems-200k
public,219,1,0.1565069242383587,The table below lists the body temperatures of six randomly selected subjects from each of three different age groups. Use the $\alpha=0.01$ significance level to test the claim that the three age-group populations have different mean body temperatures. $\begin{array}{cccc}\hline & 16-20 & 21-29 & 30 and older \\ \hline subject 1 & 98.5 & 98.7 & 97.9 \\ \hline subject 2 & 98.4 & 98.1 & 97.5 \\ \hline subject 3 & 98.1 & 98.6 & 97.5 \\ \hline subject 4 & 98 & 98.8 & 97.4 \\ \hline subject 5 & 98 & 98.4 & 97.6 \\ \hline subject 6 & 97.9 & 98.5 & 97.2 \\ \hline mean & 98.15 & 98.517 & 97.517 \\ \hline standard deviation & 0.243 & 0.248 & 0.232 \\ \hline \end{array}$ The variance between samples is $ns_{\overline{x}}^2=$ [ANS] The variance within samples is $s_p^2=$ [ANS] The test statistic is $F=$ [ANS] The critical value is $F=$ [ANS] Is there sufficient evidence to warrant the rejection of the claim that the three age-group populations have the same mean body temperature? [ANS] A. Yes B. No,"Berry is curious about his average temperature during the week. On some days, his temperature is 98.2, 98.7, 99.3, 99.8, 99, and 98.9. His average temperature that week is 99. What was his temperature on Sunday?",microsoft/orca-math-word-problems-200k
public,219,2,0.15642008410117444,The table below lists the body temperatures of six randomly selected subjects from each of three different age groups. Use the $\alpha=0.01$ significance level to test the claim that the three age-group populations have different mean body temperatures. $\begin{array}{cccc}\hline & 16-20 & 21-29 & 30 and older \\ \hline subject 1 & 98.5 & 98.7 & 97.9 \\ \hline subject 2 & 98.4 & 98.1 & 97.5 \\ \hline subject 3 & 98.1 & 98.6 & 97.5 \\ \hline subject 4 & 98 & 98.8 & 97.4 \\ \hline subject 5 & 98 & 98.4 & 97.6 \\ \hline subject 6 & 97.9 & 98.5 & 97.2 \\ \hline mean & 98.15 & 98.517 & 97.517 \\ \hline standard deviation & 0.243 & 0.248 & 0.232 \\ \hline \end{array}$ The variance between samples is $ns_{\overline{x}}^2=$ [ANS] The variance within samples is $s_p^2=$ [ANS] The test statistic is $F=$ [ANS] The critical value is $F=$ [ANS] Is there sufficient evidence to warrant the rejection of the claim that the three age-group populations have the same mean body temperature? [ANS] A. Yes B. No,Berry is curious about what his average temperature is during the week. On Sunday his temperature is 99.1. On Monday his temperature is 98.2. On Tuesday his temperature is 98.7. On Wednesday his temperature is 99.3. On Thursday his temperature is 99.8. On Friday his temperature is 99. On Saturday his temperature is 98.9. What is his average temperature that week?,microsoft/orca-math-word-problems-200k
public,219,3,0.1541044545171918,The table below lists the body temperatures of six randomly selected subjects from each of three different age groups. Use the $\alpha=0.01$ significance level to test the claim that the three age-group populations have different mean body temperatures. $\begin{array}{cccc}\hline & 16-20 & 21-29 & 30 and older \\ \hline subject 1 & 98.5 & 98.7 & 97.9 \\ \hline subject 2 & 98.4 & 98.1 & 97.5 \\ \hline subject 3 & 98.1 & 98.6 & 97.5 \\ \hline subject 4 & 98 & 98.8 & 97.4 \\ \hline subject 5 & 98 & 98.4 & 97.6 \\ \hline subject 6 & 97.9 & 98.5 & 97.2 \\ \hline mean & 98.15 & 98.517 & 97.517 \\ \hline standard deviation & 0.243 & 0.248 & 0.232 \\ \hline \end{array}$ The variance between samples is $ns_{\overline{x}}^2=$ [ANS] The variance within samples is $s_p^2=$ [ANS] The test statistic is $F=$ [ANS] The critical value is $F=$ [ANS] Is there sufficient evidence to warrant the rejection of the claim that the three age-group populations have the same mean body temperature? [ANS] A. Yes B. No,"Berry is curious about his average temperature during the week. On some days, his temperature is 99.1, 98.2, 98.7, 99.3, 99, and 98.9. His average temperature that week is 99. What was his temperature on Thursday?",microsoft/orca-math-word-problems-200k
public,824,1,0.1613634628667445,"A survey of $1755$ people who took trips revealed that $163$ of them included a visit to a theme park. Based on those survery results, a management consultant claims that less than $10$ \% of trips include a theme park visit. Test this claim using the $\alpha=0.05$ significance level. The test statistic is [ANS] The critical value is [ANS] The conclusion is [ANS] A. There is sufficient evidence to support the claim that less than 10 \% of trips include a theme park visit. B. There is not sufficient evidence to support the claim that less than 10 \% of trips include a theme park visit.","Laura took six trips to the park. On each trip, she spent 2 hours at the park and an additional 30 minutes walking to and from the park. What percentage of the total time she took for her trips to the park did Laura spend in the park?",microsoft/orca-math-word-problems-200k
public,824,2,0.1608847808036487,"A survey of $1755$ people who took trips revealed that $163$ of them included a visit to a theme park. Based on those survery results, a management consultant claims that less than $10$ \% of trips include a theme park visit. Test this claim using the $\alpha=0.05$ significance level. The test statistic is [ANS] The critical value is [ANS] The conclusion is [ANS] A. There is sufficient evidence to support the claim that less than 10 \% of trips include a theme park visit. B. There is not sufficient evidence to support the claim that less than 10 \% of trips include a theme park visit.","Carla is dividing up insurance claims among 3 agents. Missy can handle 15 more claims than John, who can handle 30% more claims than Jan. Jan can handle 20 claims. How many claims can Missy handle?",microsoft/orca-math-word-problems-200k
public,824,3,0.16064448307828277,"A survey of $1755$ people who took trips revealed that $163$ of them included a visit to a theme park. Based on those survery results, a management consultant claims that less than $10$ \% of trips include a theme park visit. Test this claim using the $\alpha=0.05$ significance level. The test statistic is [ANS] The critical value is [ANS] The conclusion is [ANS] A. There is sufficient evidence to support the claim that less than 10 \% of trips include a theme park visit. B. There is not sufficient evidence to support the claim that less than 10 \% of trips include a theme park visit.","Carla is dividing up insurance claims among 3 agents. Missy can handle 15 more claims than John, who can handle 30% more claims than Jan. If Jan can handle 20 claims, how many claims can Missy handle?",microsoft/orca-math-word-problems-200k
public,589,1,0.15698171617912857,Evaluate the expression $|-(51-158)|$. Answer: [ANS],There is the expression 691-6A7=4. Find the number that goes into A,microsoft/orca-math-word-problems-200k
public,589,2,0.15133766842099017,Evaluate the expression $|-(51-158)|$. Answer: [ANS],We have the expression 632-A9B=41. Find out the number that must go into A.,microsoft/orca-math-word-problems-200k
public,589,3,0.14979237624417868,Evaluate the expression $|-(51-158)|$. Answer: [ANS],We have the expression 5A8-B14=364. Find the number that goes into A.,microsoft/orca-math-word-problems-200k
public,375,1,0.1538821014625288,"The height ""y"" and the distance x along horizontal for a body projected in the vertical plane are given by $2y = 6t - 3t^2$ and $x = 4t$. Then the initial velocity and angle of projection are Options: A. $$5, 30^o$$ B. 5, 60^o C. 4, \pi / 4 D. $$5, \pi / 6$$ E. 5, \pi / 4 F. 5, 3 \pi / 6 G. $$5,45^o$$ H. 5, \pi / 3 I. $$5. \pi/3$$ J. $$Tan^{-1}(3/4)$$","The perimeter of the rectangle is 54 centimeters (cm), and the horizontal length of the rectangle is 3 centimeters (cm) longer than the vertical length of the rectangle. Find the horizontal length.",microsoft/orca-math-word-problems-200k
public,375,2,0.1491002882004546,"The height ""y"" and the distance x along horizontal for a body projected in the vertical plane are given by $2y = 6t - 3t^2$ and $x = 4t$. Then the initial velocity and angle of projection are Options: A. $$5, 30^o$$ B. 5, 60^o C. 4, \pi / 4 D. $$5, \pi / 6$$ E. 5, \pi / 4 F. 5, 3 \pi / 6 G. $$5,45^o$$ H. 5, \pi / 3 I. $$5. \pi/3$$ J. $$Tan^{-1}(3/4)$$","You have a rectangle with a perimeter of 54 centimeters (cm). At this time, the horizontal length is 3 centimeters (cm) longer than the vertical length. Find the horizontal length.",microsoft/orca-math-word-problems-200k
public,375,3,0.14824601359243617,"The height ""y"" and the distance x along horizontal for a body projected in the vertical plane are given by $2y = 6t - 3t^2$ and $x = 4t$. Then the initial velocity and angle of projection are Options: A. $$5, 30^o$$ B. 5, 60^o C. 4, \pi / 4 D. $$5, \pi / 6$$ E. 5, \pi / 4 F. 5, 3 \pi / 6 G. $$5,45^o$$ H. 5, \pi / 3 I. $$5. \pi/3$$ J. $$Tan^{-1}(3/4)$$","You have a rectangle with a perimeter of 54 centimeters (cm). If the vertical length is 3 centimeters (cm) shorter than the horizontal length, what is the horizontal length?",microsoft/orca-math-word-problems-200k
public,750,1,0.09029684253517478,"For real numbers $a,b,$ and $c,$ suppose that $\tfrac{a+b}{c}$ and $\tfrac{b+c}{a}$ are the roots of the polynomial $x^2 - 574 x + 17.$ Find $\tfrac{a+c}{b}$ . Options: A. 35 B. 38 C. 36 D. 35.7 E. 34 F. 35.8 G. 35.2 H. 37 I. 35.9 J. 35.5",Suppose that there are two numbers A and B. A is 7 greater than 50. B is 7 less than 6 groups of 10. Which number is greater?,microsoft/orca-math-word-problems-200k
public,750,2,0.07711230365557643,"For real numbers $a,b,$ and $c,$ suppose that $\tfrac{a+b}{c}$ and $\tfrac{b+c}{a}$ are the roots of the polynomial $x^2 - 574 x + 17.$ Find $\tfrac{a+c}{b}$ . Options: A. 35 B. 38 C. 36 D. 35.7 E. 34 F. 35.8 G. 35.2 H. 37 I. 35.9 J. 35.5","The sum of two numbers is 62. One of the numbers is some value, and the other number is 35. What is the first number?",microsoft/orca-math-word-problems-200k
public,750,3,0.07638619785203082,"For real numbers $a,b,$ and $c,$ suppose that $\tfrac{a+b}{c}$ and $\tfrac{b+c}{a}$ are the roots of the polynomial $x^2 - 574 x + 17.$ Find $\tfrac{a+c}{b}$ . Options: A. 35 B. 38 C. 36 D. 35.7 E. 34 F. 35.8 G. 35.2 H. 37 I. 35.9 J. 35.5","There are four numbers A, B, C, and D. A is 27. B is 7 greater than A. C is 9 less than B. D is twice the number of C. Which number is the largest?",microsoft/orca-math-word-problems-200k
public,246,1,0.19844864991767344,"We now define an algorithm: The definition of a(n) is the number of inequivalent Gaussian primes (complex integers of form a+bi, where a and b are integers) whose norm is n. Given the input x_list (a series of values): [91, 92, 93, 94, 95, 96, 97, 98, 99, 100], determine the corresponding output sequence y_list. Options: A. [0, 0, 0, 0, 0, 0, 2, 0, 0, 0] B. [1, 0, 0, 0, 0, 0, 1, 0, 0, 0] C. [0, 0, 1, 0, 0, 0, 0, 0, 0, 0] D. [0, 0, 0, 0, 0, 0, 0, 1, 0, 0] E. [0, 1, 0, 0, 0, 0, 0, 0, 0, 0] F. [0, 0, 0, 0, 0, 1, 0, 0, 0, 0] G. [0, 0, 0, 0, 0, 0, 1, 0, 0, 0] H. [0, 0, 0, 0, 0, 0, 0, 0, 1, 0] I. [0, 0, 0, 1, 0, 0, 0, 0, 0, 0] J. [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","How many three-digit integers can be made with 4 cards each numbered 0, 1, 2, 3?",microsoft/orca-math-word-problems-200k
public,246,2,0.19119629911943836,"We now define an algorithm: The definition of a(n) is the number of inequivalent Gaussian primes (complex integers of form a+bi, where a and b are integers) whose norm is n. Given the input x_list (a series of values): [91, 92, 93, 94, 95, 96, 97, 98, 99, 100], determine the corresponding output sequence y_list. Options: A. [0, 0, 0, 0, 0, 0, 2, 0, 0, 0] B. [1, 0, 0, 0, 0, 0, 1, 0, 0, 0] C. [0, 0, 1, 0, 0, 0, 0, 0, 0, 0] D. [0, 0, 0, 0, 0, 0, 0, 1, 0, 0] E. [0, 1, 0, 0, 0, 0, 0, 0, 0, 0] F. [0, 0, 0, 0, 0, 1, 0, 0, 0, 0] G. [0, 0, 0, 0, 0, 0, 1, 0, 0, 0] H. [0, 0, 0, 0, 0, 0, 0, 0, 1, 0] I. [0, 0, 0, 1, 0, 0, 0, 0, 0, 0] J. [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","When two out of five cards with the numbers 0, 1, 2, 3, and 4 written on them are drawn to form two-digit integers, find how many even numbers there are.",microsoft/orca-math-word-problems-200k
public,246,3,0.1770924824551544,"We now define an algorithm: The definition of a(n) is the number of inequivalent Gaussian primes (complex integers of form a+bi, where a and b are integers) whose norm is n. Given the input x_list (a series of values): [91, 92, 93, 94, 95, 96, 97, 98, 99, 100], determine the corresponding output sequence y_list. Options: A. [0, 0, 0, 0, 0, 0, 2, 0, 0, 0] B. [1, 0, 0, 0, 0, 0, 1, 0, 0, 0] C. [0, 0, 1, 0, 0, 0, 0, 0, 0, 0] D. [0, 0, 0, 0, 0, 0, 0, 1, 0, 0] E. [0, 1, 0, 0, 0, 0, 0, 0, 0, 0] F. [0, 0, 0, 0, 0, 1, 0, 0, 0, 0] G. [0, 0, 0, 0, 0, 0, 1, 0, 0, 0] H. [0, 0, 0, 0, 0, 0, 0, 0, 1, 0] I. [0, 0, 0, 1, 0, 0, 0, 0, 0, 0] J. [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","How many three-digit integers can be made by drawing 3 out of 6 cards with the numbers 0, 1, 2, 3, 4, and 5 written on them?",microsoft/orca-math-word-problems-200k
public,272,1,0.20431727575698955,"Use a graphing calculator to approximate to two decimal places, the real solutions to the equation. x^4-0.27x^3+6.676x^2-1.89x-2.268=0. $x$=[ANS] Note: If there is more than one solution write them separated by commas.",you want to mix a 30 % solution with a 80 % solution to get 40 ounces of a 45 % solution . how much of each solution do you need ?,microsoft/orca-math-word-problems-200k
public,272,2,0.20133108950373407,"Use a graphing calculator to approximate to two decimal places, the real solutions to the equation. x^4-0.27x^3+6.676x^2-1.89x-2.268=0. $x$=[ANS] Note: If there is more than one solution write them separated by commas.",You want to mix a 30% solution with an 80% solution to get 40 ounces of a 45% solution. How much of the 30% solution do you need?,microsoft/orca-math-word-problems-200k
public,272,3,0.2011563277926123,"Use a graphing calculator to approximate to two decimal places, the real solutions to the equation. x^4-0.27x^3+6.676x^2-1.89x-2.268=0. $x$=[ANS] Note: If there is more than one solution write them separated by commas.",You want to mix a 30% solution with an 80% solution to get 40 ounces of a 45% solution. How much of the 80% solution do you need?,microsoft/orca-math-word-problems-200k
public,315,1,0.25024930096886455,"When the independent variables are correlated with one another in a multiple regression analysis, this condition is called: [ANS] A. multicollinearity B. elasticity C. homoscedasticity D. heteroscedasticity In multiple regression, the mean of the probability distribution of the error variable $\epsilon$ is assumed to be: [ANS] A. $k$,where $k$ is the number of independent variables included in the model B. 1.0 C. 0.0 D. Any value greater than 1","If you multiply a variable by 5 and then by 7, you get 5 and 4/9. Find the variable to two decimal places.",microsoft/orca-math-word-problems-200k
public,315,2,0.1927475230089116,"When the independent variables are correlated with one another in a multiple regression analysis, this condition is called: [ANS] A. multicollinearity B. elasticity C. homoscedasticity D. heteroscedasticity In multiple regression, the mean of the probability distribution of the error variable $\epsilon$ is assumed to be: [ANS] A. $k$,where $k$ is the number of independent variables included in the model B. 1.0 C. 0.0 D. Any value greater than 1","A number with 5 1s, 7 0.1s, 21 0.01s, and 53 0.001s equals 1/10 of the variable. How much is the variable including the decimal point?",microsoft/orca-math-word-problems-200k
public,315,3,0.15497550206321928,"When the independent variables are correlated with one another in a multiple regression analysis, this condition is called: [ANS] A. multicollinearity B. elasticity C. homoscedasticity D. heteroscedasticity In multiple regression, the mean of the probability distribution of the error variable $\epsilon$ is assumed to be: [ANS] A. $k$,where $k$ is the number of independent variables included in the model B. 1.0 C. 0.0 D. Any value greater than 1",50 is 26 greater than a number. What is the value of the number multiplied by 9?,microsoft/orca-math-word-problems-200k
public,623,1,0.08165123031659514,Let $\mathbf{F}$ be the set $A = { frac {0.1}{a}} + { frac {0.3}{b}} + { frac {0.7}{c}} + { frac {0.8}{d}} + { frac {0.5}{e}}$. What is the value of the Haring ambiguity $d(A)$? Options: A. 0.56 B. 0.54 C. 0.48 D. 0.58 E. 0.60 F. 0.62 G. 0.45 H. 0.50 I. 0.52 J. 0.63,"When you multiply a number by 4, you get 166.08. Divide a number by 4 and add 0.48 to find the value.",microsoft/orca-math-word-problems-200k
public,623,2,0.06690991965618562,Let $\mathbf{F}$ be the set $A = { frac {0.1}{a}} + { frac {0.3}{b}} + { frac {0.7}{c}} + { frac {0.8}{d}} + { frac {0.5}{e}}$. What is the value of the Haring ambiguity $d(A)$? Options: A. 0.56 B. 0.54 C. 0.48 D. 0.58 E. 0.60 F. 0.62 G. 0.45 H. 0.50 I. 0.52 J. 0.63,The difference between a fraction of a number and 5 is 10. The number is 45. What is the fraction?,microsoft/orca-math-word-problems-200k
public,623,3,0.06641949142730134,Let $\mathbf{F}$ be the set $A = { frac {0.1}{a}} + { frac {0.3}{b}} + { frac {0.7}{c}} + { frac {0.8}{d}} + { frac {0.5}{e}}$. What is the value of the Haring ambiguity $d(A)$? Options: A. 0.56 B. 0.54 C. 0.48 D. 0.58 E. 0.60 F. 0.62 G. 0.45 H. 0.50 I. 0.52 J. 0.63,0.5 of the students in the band are in the trumpet section. A certain fraction of the students in the band are in the trombone section. 0.625 of the students in the band are in either the trumpet section or the trombone section. What fraction of the students in the band are in the trombone section?,microsoft/orca-math-word-problems-200k
public,360,1,0.1881811149034766,Complete the square and find the minimum or maximum value of the quadratic function $y=5x^{2}+2x$. [ANS] 1. value is [ANS],"For Roger's phone to function optimally, he can have a maximum of some apps on his phone. The recommended number of apps is 35. Roger has twice the recommended number of apps and needs to delete 20 apps for his phone to function optimally again. What is the maximum number of apps Roger can have on his phone?",microsoft/orca-math-word-problems-200k
public,360,2,0.18302453572532126,Complete the square and find the minimum or maximum value of the quadratic function $y=5x^{2}+2x$. [ANS] 1. value is [ANS],"The sum of the three numbers is 500. If the first number is 200, and the value of the second number is twice the value of the third number, find the value of the third number.",microsoft/orca-math-word-problems-200k
public,360,3,0.17140480312979733,Complete the square and find the minimum or maximum value of the quadratic function $y=5x^{2}+2x$. [ANS] 1. value is [ANS],"The sum of three numbers is 500. One of the numbers is 200, and the value of the second number is twice the value of the third number. If the value of the third number is 100, what is the value of the first number?",microsoft/orca-math-word-problems-200k
private,747,1,0.12219400367154327,Using Rabin cryptosystem with p=23 and q=7 Encrypt P=24 to find ciphertext. The Cipher text is ___. Options: A. 93 B. 74 C. 42 D. 67 E. 85 F. 52 G. 11 H. 12 I. 28 J. 36,"A book has a certain number of pages. Half of the pages are filled with images, and 11 with an introduction. Of the remaining pages, half are blank and the other half are filled with text. There are 19 pages with text. How many pages are there in the book?",microsoft/orca-math-word-problems-200k
private,747,2,0.12216205873131149,Using Rabin cryptosystem with p=23 and q=7 Encrypt P=24 to find ciphertext. The Cipher text is ___. Options: A. 93 B. 74 C. 42 D. 67 E. 85 F. 52 G. 11 H. 12 I. 28 J. 36,"A book is 98 pages long. Half of the pages are filled with images, and 11 with an introduction. Of the remaining pages, some are blank and the other half are filled with text. There are 19 pages with text. What is the ratio of the number of blank pages to the number of pages filled with text?",microsoft/orca-math-word-problems-200k
private,747,3,0.11732678408673827,Using Rabin cryptosystem with p=23 and q=7 Encrypt P=24 to find ciphertext. The Cipher text is ___. Options: A. 93 B. 74 C. 42 D. 67 E. 85 F. 52 G. 11 H. 12 I. 28 J. 36,"A book is 98 pages long. Half of the pages are filled with images, and 11 with an introduction. Of the remaining pages, half are blank and the other half are filled with text. How many pages with text are there?",microsoft/orca-math-word-problems-200k
private,889,1,0.14106568714751583,"Decide whether the expression  frac {20 y}{4 y+5} can be put in the form  frac {ax}{a+x}, where $a$ is a constant and $x$ may involve variables. If it can be put in this form, identify $a$ and $x$. If it cannot be put in this form, enter NONE for both $a$ and $x$ below. $a=$ [ANS] $x=$ [ANS]","If you multiply a variable by 5 and then by 7, you get 5 and 4/9. Find the variable to two decimal places.",microsoft/orca-math-word-problems-200k
